state,candidate,party,year,candidatevotes
District of Columbia,"Paul, Ronald """"Ron""""",3.0,1988,554
District of Columbia,Blank Vote,3.0,1988,236
District of Columbia,"Winn, Edward",3.0,1988,208
District of Columbia,"Kenoyer, Willa",3.0,1988,142
District of Columbia,"Warren, James """"Mac""""",3.0,1988,123
Florida,"Bush, George H.W.",2.0,1988,2618885
Florida,"Dukakis, Michael",1.0,1988,1656701
Florida,"Paul, Ronald """"Ron""""",3.0,1988,19796
Florida,"Fulani, Lenora",3.0,1988,6655
Florida,Blank Vote,3.0,1988,276
Georgia,"Bush, George H.W.",2.0,1988,1081331
Georgia,"Dukakis, Michael",1.0,1988,714792
Georgia,"Paul, Ronald """"Ron""""",3.0,1988,8435
Georgia,"Fulani, Lenora",3.0,1988,5099
Georgia,Blank Vote,3.0,1988,15
Hawaii,"Dukakis, Michael",1.0,1988,192364
Hawaii,"Bush, George H.W.",2.0,1988,158625
Hawaii,"Paul, Ronald """"Ron""""",3.0,1988,1999
Hawaii,"Fulani, Lenora",3.0,1988,1003
Hawaii,"Larouche, Lyndon, Jr.",3.0,1988,470
Idaho,"Bush, George H.W.",2.0,1988,253881
Idaho,"Dukakis, Michael",1.0,1988,147272
Idaho,"Paul, Ronald """"Ron""""",3.0,1988,5313
Idaho,"Fulani, Lenora",3.0,1988,2502
Illinois,"Bush, George H.W.",2.0,1988,2310939
Illinois,"Dukakis, Michael",1.0,1988,2215940
Illinois,"Paul, Ronald """"Ron""""",3.0,1988,14944
Illinois,"Fulani, Lenora",3.0,1988,10276
Illinois,"Winn, Edward",3.0,1988,7021
Indiana,"Bush, George H.W.",2.0,1988,1297763
Indiana,"Dukakis, Michael",1.0,1988,860643
Indiana,"Fulani, Lenora",3.0,1988,10215
Iowa,"Dukakis, Michael",1.0,1988,670557
Iowa,"Bush, George H.W.",2.0,1988,545355
Iowa,"Larouche, Lyndon, Jr.",3.0,1988,3526
Iowa,"Paul, Ronald """"Ron""""",3.0,1988,2494
Iowa,Scattering,3.0,1988,1613
Iowa,"Duke, David",3.0,1988,755
Iowa,"Fulani, Lenora",3.0,1988,540
Iowa,"Kenoyer, Willa",3.0,1988,334
Iowa,"Winn, Edward",3.0,1988,235
Iowa,"Warren, James """"Mac""""",3.0,1988,205
Kansas,"Bush, George H.W.",2.0,1988,554049
Kansas,"Dukakis, Michael",1.0,1988,422636
Kansas,Blank Vote,3.0,1988,16359
Kentucky,"Bush, George H.W.",2.0,1988,734281
Kentucky,"Dukakis, Michael",1.0,1988,580368
Kentucky,"Duke, David",3.0,1988,4494
Kentucky,"Paul, Ronald """"Ron""""",3.0,1988,2118
Kentucky,"Fulani, Lenora",3.0,1988,1256
Louisiana,"Bush, George H.W.",2.0,1988,883702
Louisiana,"Dukakis, Michael",1.0,1988,717460
Louisiana,"Duke, David",3.0,1988,18612
Louisiana,"Paul, Ronald """"Ron""""",3.0,1988,4115
Louisiana,"Fulani, Lenora",3.0,1988,2355
Louisiana,"Larouche, Lyndon, Jr.",3.0,1988,1958
Maine,"Bush, George H.W.",2.0,1988,307131
Maine,"Dukakis, Michael",1.0,1988,243569
Maine,"Paul, Ronald """"Ron""""",3.0,1988,2700
Maine,"Fulani, Lenora",3.0,1988,1405
Maine,Blank Vote,3.0,1988,230
Maryland,"Bush, George H.W.",2.0,1988,876167
Maryland,"Dukakis, Michael",1.0,1988,826304
Maryland,"Paul, Ronald """"Ron""""",3.0,1988,6748
Maryland,"Fulani, Lenora",3.0,1988,5115
Maryland,Blank Vote,3.0,1988,24
Massachusetts,"Dukakis, Michael",1.0,1988,1401415
Massachusetts,"Bush, George H.W.",2.0,1988,1194635
Massachusetts,"Paul, Ronald """"Ron""""",3.0,1988,24251
Massachusetts,"Fulani, Lenora",3.0,1988,9561
Massachusetts,Blank Vote,3.0,1988,2939
Michigan,"Bush, George H.W.",2.0,1988,1965486
Michigan,"Dukakis, Michael",1.0,1988,1675783
Michigan,"Paul, Ronald """"Ron""""",3.0,1988,18336
Michigan,Blank Vote,3.0,1988,7600
Michigan,"Winn, Edward",3.0,1988,1958
Minnesota,"Dukakis, Michael",1.0,1988,1109471
Minnesota,"Bush, George H.W.",2.0,1988,962337
Minnesota,"McCarthy, Eugene """"Gene""""",3.0,1988,5403
Minnesota,"Paul, Ronald """"Ron""""",3.0,1988,5109
Minnesota,Blank Vote,3.0,1988,3614
Minnesota,"Warren, James """"Mac""""",3.0,1988,2155
Minnesota,"Herer, Jack",3.0,1988,1949
Minnesota,"Fulani, Lenora",3.0,1988,1734
Minnesota,"Larouche, Lyndon, Jr.",3.0,1988,1702
Minnesota,"Duke, David",3.0,1988,1529
Minnesota,"Dennis, Delmar",3.0,1988,1298
Minnesota,"Winn, Edward",3.0,1988,489
Mississippi,"Bush, George H.W.",2.0,1988,557890
Mississippi,"Dukakis, Michael",1.0,1988,363921
Mississippi,Blank Vote,3.0,1988,6387
Mississippi,"Paul, Ronald """"Ron""""",3.0,1988,3329
Missouri,"Bush, George H.W.",2.0,1988,1084953
Missouri,"Dukakis, Michael",1.0,1988,1001619
Missouri,"Fulani, Lenora",3.0,1988,6656
Montana,"Bush, George H.W.",2.0,1988,190412
Montana,"Dukakis, Michael",1.0,1988,168936
Montana,"Paul, Ronald """"Ron""""",3.0,1988,5047
Montana,"Fulani, Lenora",3.0,1988,1279
Nebraska,"Bush, George H.W.",2.0,1988,397956
Nebraska,"Dukakis, Michael",1.0,1988,259235
Nebraska,"Paul, Ronald """"Ron""""",3.0,1988,2534
Nebraska,"Fulani, Lenora",3.0,1988,1740
Nevada,"Bush, George H.W.",2.0,1988,206040
Nevada,"Dukakis, Michael",1.0,1988,132738
Nevada,"Paul, Ronald """"Ron""""",3.0,1988,3520
Nevada,"Fulani, Lenora",3.0,1988,835
New Hampshire,"Bush, George H.W.",2.0,1988,281537
New Hampshire,"Dukakis, Michael",1.0,1988,163696
New Hampshire,"Paul, Ronald """"Ron""""",3.0,1988,4502
New Hampshire,"Fulani, Lenora",3.0,1988,790
New Jersey,"Bush, George H.W.",2.0,1988,1743192
New Jersey,"Dukakis, Michael",1.0,1988,1320352
New Jersey,"Herberg G., Lewin",3.0,1988,9953
New Jersey,"Paul, Ronald """"Ron""""",3.0,1988,8421
New Jersey,"Fulani, Lenora",3.0,1988,5139
New Jersey,"McCarthy, Eugene """"Gene""""",3.0,1988,3454
New Jersey,"Kenoyer, Willa",3.0,1988,2587
New Jersey,"Duke, David",3.0,1988,2446
New Jersey,"Warren, James """"Mac""""",3.0,1988,2298
New Jersey,"Holmes, Larry",3.0,1988,1020
New Jersey,"Winn, Edward",3.0,1988,691
New Mexico,"Bush, George H.W.",2.0,1988,270341
New Mexico,"Dukakis, Michael",1.0,1988,244497
New Mexico,"Paul, Ronald """"Ron""""",3.0,1988,3368
New Mexico,"Fulani, Lenora",3.0,1988,2237
New Mexico,"Warren, James """"Mac""""",3.0,1988,344
New Mexico,"Holmes, Larry",3.0,1988,258
New Mexico,"Dodge, Earl",3.0,1988,249
New Mexico,Blank Vote,3.0,1988,93
New York,"Dukakis, Michael",1.0,1988,3255487
New York,"Bush, George H.W.",2.0,1988,2838414
New York,"Bush, George H.W.",3.0,1988,243457
New York,"Dukakis, Michael",3.0,1988,92395
New York,"Marra, William A.",3.0,1988,20497
New York,"Fulani, Lenora",3.0,1988,15845
New York,"Paul, Ronald """"Ron""""",3.0,1988,12109
New York,"Holmes, Larry",3.0,1988,4179
New York,"Warren, James """"Mac""""",3.0,1988,3287
New York,Blank Vote,3.0,1988,13
North Carolina,"Bush, George H.W.",2.0,1988,1237258
North Carolina,"Dukakis, Michael",1.0,1988,890167
North Carolina,"Fulani, Lenora",3.0,1988,5682
North Carolina,"Paul, Ronald """"Ron""""",3.0,1988,1263
North Dakota,"Bush, George H.W.",2.0,1988,166559
North Dakota,"Dukakis, Michael",1.0,1988,127739
North Dakota,"Paul, Ronald """"Ron""""",3.0,1988,1315
North Dakota,"Larouche, Lyndon, Jr.",3.0,1988,905
North Dakota,"Fulani, Lenora",3.0,1988,396
North Dakota,"Warren, James """"Mac""""",3.0,1988,347
Ohio,"Bush, George H.W.",2.0,1988,2416549
Ohio,"Dukakis, Michael",1.0,1988,1939629
Ohio,"Fulani, Lenora",3.0,1988,12017
Ohio,"Paul, Ronald """"Ron""""",3.0,1988,11926
Ohio,Blank Vote,3.0,1988,7713
Ohio,"Winn, Edward",3.0,1988,5401
Ohio,Blank Vote,3.0,1988,350
Oklahoma,"Bush, George H.W.",2.0,1988,678367
Oklahoma,"Dukakis, Michael",1.0,1988,483423
Oklahoma,"Paul, Ronald """"Ron""""",3.0,1988,6261
Oklahoma,"Fulani, Lenora",3.0,1988,2985
Oregon,"Dukakis, Michael",1.0,1988,616206
Oregon,"Bush, George H.W.",2.0,1988,560126
Oregon,"Paul, Ronald """"Ron""""",3.0,1988,14811
Oregon,"Fulani, Lenora",3.0,1988,6487
Oregon,Blank Vote,3.0,1988,4064
Pennsylvania,"Bush, George H.W.",2.0,1988,2300087
Pennsylvania,"Dukakis, Michael",1.0,1988,2194944
Pennsylvania,"McCarthy, Eugene """"Gene""""",3.0,1988,19158
Pennsylvania,"Paul, Ronald """"Ron""""",3.0,1988,12051
Pennsylvania,"Fulani, Lenora",3.0,1988,4379
Pennsylvania,"Duke, David",3.0,1988,3444
Pennsylvania,"Winn, Edward",3.0,1988,2188
Rhode Island,"Dukakis, Michael",1.0,1988,225123
Rhode Island,"Bush, George H.W.",2.0,1988,177761
Rhode Island,"Paul, Ronald """"Ron""""",3.0,1988,825
Rhode Island,"Fulani, Lenora",3.0,1988,280
Rhode Island,"Herberg G., Lewin",3.0,1988,195
Rhode Island,"Duke, David",3.0,1988,159
Rhode Island,"Warren, James """"Mac""""",3.0,1988,130
Rhode Island,"Kenoyer, Willa",3.0,1988,96
Rhode Island,Blank Vote,3.0,1988,53
South Carolina,"Bush, George H.W.",2.0,1988,606443
South Carolina,"Dukakis, Michael",1.0,1988,370554
South Carolina,"Paul, Ronald """"Ron""""",3.0,1988,4935
South Carolina,"Fulani, Lenora",3.0,1988,4077
South Dakota,"Bush, George H.W.",2.0,1988,165415
South Dakota,"Dukakis, Michael",1.0,1988,145560
South Dakota,Blank Vote,3.0,1988,2016
Tennessee,"Bush, George H.W.",2.0,1988,947233
Tennessee,"Dukakis, Michael",1.0,1988,679794
Tennessee,Blank Vote,3.0,1988,8938
Tennessee,Blank Vote,3.0,1988,285
Texas,"Bush, George H.W.",2.0,1988,3036829
Texas,"Dukakis, Michael",1.0,1988,2352748
Texas,"Paul, Ronald """"Ron""""",3.0,1988,30355
Texas,"Fulani, Lenora",3.0,1988,7208
Texas,Blank Vote,3.0,1988,270
Utah,"Bush, George H.W.",2.0,1988,428442
Utah,"Dukakis, Michael",1.0,1988,207343
Utah,"Paul, Ronald """"Ron""""",3.0,1988,7473
Utah,"Dennis, Delmar",3.0,1988,2158
Utah,"Fulani, Lenora",3.0,1988,455
Utah,"Larouche, Lyndon, Jr.",3.0,1988,427
Utah,"Youngkeit, Louie G.",3.0,1988,372
Utah,"Warren, James """"Mac""""",3.0,1988,209
Utah,"Kenoyer, Willa",3.0,1988,129
Vermont,"Bush, George H.W.",2.0,1988,124331
Vermont,"Dukakis, Michael",1.0,1988,115775
Vermont,Scattering,3.0,1988,1134
Vermont,"Paul, Ronald """"Ron""""",3.0,1988,1000
Vermont,"Larouche, Lyndon, Jr.",3.0,1988,275
Vermont,"Fulani, Lenora",3.0,1988,205
Vermont,"Duke, David",3.0,1988,189
Vermont,"Herberg G., Lewin",3.0,1988,164
Vermont,"Kenoyer, Willa",3.0,1988,142
Vermont,"Warren, James """"Mac""""",3.0,1988,113
Virginia,"Bush, George H.W.",2.0,1988,1309162
Virginia,"Dukakis, Michael",1.0,1988,859799
Virginia,"Fulani, Lenora",3.0,1988,14312
Virginia,"Paul, Ronald """"Ron""""",3.0,1988,8336
Washington,"Dukakis, Michael",1.0,1988,933516
Washington,"Bush, George H.W.",2.0,1988,903835
Washington,"Paul, Ronald """"Ron""""",3.0,1988,17240
Washington,"Larouche, Lyndon, Jr.",3.0,1988,4412
Washington,"Fulani, Lenora",3.0,1988,3520
Washington,"Holmes, Larry",3.0,1988,1440
Washington,"Warren, James """"Mac""""",3.0,1988,1290
West Virginia,"Dukakis, Michael",1.0,1988,341016
West Virginia,"Bush, George H.W.",2.0,1988,310065
West Virginia,"Fulani, Lenora",3.0,1988,2230
Wisconsin,"Dukakis, Michael",1.0,1988,1126794
Wisconsin,"Bush, George H.W.",2.0,1988,1047499
Wisconsin,Blank Vote,3.0,1988,15042
Wisconsin,Scattering,3.0,1988,2273
Wyoming,"Bush, George H.W.",2.0,1988,106867
Wyoming,"Dukakis, Michael",1.0,1988,67113
Wyoming,"Paul, Ronald """"Ron""""",3.0,1988,2026
Wyoming,"Fulani, Lenora",3.0,1988,545
Alabama,"Bush, George H.W.",2.0,1992,804283
Alabama,"Clinton, Bill",1.0,1992,690080
Alabama,"Perot, Ross",3.0,1992,183109
Alabama,"Marrou, Andre",3.0,1992,5737
Alabama,Other,3.0,1992,4128
Alabama,Blank Vote,3.0,1992,723
Alaska,"Bush, George H.W.",2.0,1992,102000
Alaska,"Clinton, Bill",1.0,1992,78294
Alaska,"Perot, Ross",3.0,1992,73481
Alaska,"Gritz, James """"Bo""""",3.0,1992,1379
Alaska,"Marrou, Andre",3.0,1992,1378
Alaska,"Larouche, Lyndon, Jr.",3.0,1992,469
Alaska,"Hagelin, John",3.0,1992,433
Alaska,"Phillips, Howard",3.0,1992,377
Alaska,Blank Vote,3.0,1992,365
Alaska,"Fulani, Lenora",3.0,1992,330
Arizona,"Bush, George H.W.",2.0,1992,572086
Arizona,"Clinton, Bill",1.0,1992,543050
Arizona,"Perot, Ross",3.0,1992,353741
Arizona,"Gritz, James """"Bo""""",3.0,1992,8141
Arizona,"Marrou, Andre",3.0,1992,6759
Arizona,"Hagelin, John",3.0,1992,2267
Arizona,"Fulani, Lenora",3.0,1992,923
Arizona,Blank Vote,3.0,1992,8
Arkansas,"Clinton, Bill",1.0,1992,505823
Arkansas,"Bush, George H.W.",2.0,1992,337324
Arkansas,"Perot, Ross",3.0,1992,99132
Arkansas,Other,3.0,1992,8374
California,"Clinton, Bill",1.0,1992,5121325
California,"Bush, George H.W.",2.0,1992,3630574
California,"Perot, Ross",3.0,1992,2296006
California,"Marrou, Andre",3.0,1992,48139
California,"Daniels, Ron",3.0,1992,18597
California,"Phillips, Howard",3.0,1992,12711
California,Blank Vote,3.0,1992,4369
Colorado,"Clinton, Bill",1.0,1992,629681
Colorado,"Bush, George H.W.",2.0,1992,562850
Colorado,"Perot, Ross",3.0,1992,366010
Colorado,"Marrou, Andre",3.0,1992,8669
Colorado,"Fulani, Lenora",3.0,1992,1608
Colorado,"Gritz, James """"Bo""""",3.0,1992,274
Colorado,"Hagelin, John",3.0,1992,47
Colorado,Prohibition,3.0,1992,21
Colorado,Unaffiliated,3.0,1992,20
Connecticut,"Clinton, Bill",1.0,1992,682318
Connecticut,"Bush, George H.W.",2.0,1992,578313
Connecticut,"Perot, Ross",3.0,1992,348771
Connecticut,"Marrou, Andre",3.0,1992,5391
Connecticut,"Fulani, Lenora",3.0,1992,1363
Delaware,"Clinton, Bill",1.0,1992,126054
Delaware,"Bush, George H.W.",2.0,1992,102313
Delaware,"Perot, Ross",3.0,1992,59213
Delaware,"Fulani, Lenora",3.0,1992,1105
Delaware,"Marrou, Andre",3.0,1992,935
District of Columbia,"Clinton, Bill",1.0,1992,192619
District of Columbia,"Bush, George H.W.",2.0,1992,20698
District of Columbia,"Perot, Ross",3.0,1992,9681
District of Columbia,"Fulani, Lenora",3.0,1992,1459
District of Columbia,"Daniels, Ronald",3.0,1992,1446
District of Columbia,Blank Vote,3.0,1992,676
District of Columbia,"Marrou, Andre",3.0,1992,467
District of Columbia,"Hagelin, John",3.0,1992,230
District of Columbia,Other,3.0,1992,191
District of Columbia,Other,3.0,1992,105
Florida,"Bush, George H.W.",2.0,1992,2173310
Florida,"Clinton, Bill",1.0,1992,2071698
Florida,"Perot, Ross",3.0,1992,1053067
Florida,"Marrou, Andre",3.0,1992,15079
Florida,Blank Vote,3.0,1992,238
Georgia,"Clinton, Bill",1.0,1992,1008966
Georgia,"Bush, George H.W.",2.0,1992,995252
Georgia,"Perot, Ross",3.0,1992,309657
Georgia,"Marrou, Andre",3.0,1992,7110
Georgia,Blank Vote,3.0,1992,148
Hawaii,"Clinton, Bill",1.0,1992,179310
Hawaii,"Bush, George H.W.",2.0,1992,136822
Hawaii,"Perot, Ross",3.0,1992,53003
Hawaii,"Gritz, James """"Bo""""",3.0,1992,1452
Hawaii,"Marrou, Andre",3.0,1992,1119
Hawaii,"Fulani, Lenora",3.0,1992,720
Hawaii,"Hagelin, John",3.0,1992,416
Idaho,"Bush, George H.W.",2.0,1992,202645
Idaho,"Clinton, Bill",1.0,1992,137013
Idaho,"Perot, Ross",3.0,1992,130395
Idaho,"Gritz, James """"Bo""""",3.0,1992,10894
Idaho,"Marrou, Andre",3.0,1992,1167
Illinois,"Clinton, Bill",1.0,1992,2453350
Illinois,"Bush, George H.W.",2.0,1992,1734096
Illinois,"Perot, Ross",3.0,1992,840515
Illinois,"Marrou, Andre",3.0,1992,9218
Illinois,"Fulani, Lenora",3.0,1992,5267
Illinois,"Gritz, James """"Bo""""",3.0,1992,3577
Illinois,"Hagelin, John",3.0,1992,2751
Illinois,"Warren, James """"Mac""""",3.0,1992,1361
Illinois,Blank Vote,3.0,1992,22
Indiana,"Bush, George H.W.",2.0,1992,989375
Indiana,"Clinton, Bill",1.0,1992,848420
Indiana,"Perot, Ross",3.0,1992,455934
Indiana,"Marrou, Andre",3.0,1992,7936
Indiana,"Fulani, Lenora",3.0,1992,2583
Indiana,Blank Vote,3.0,1992,1623
Iowa,"Clinton, Bill",1.0,1992,586353
Iowa,"Bush, George H.W.",2.0,1992,504891
Iowa,"Perot, Ross",3.0,1992,253468
Iowa,"Hagelin, John",3.0,1992,3079
Iowa,Other,3.0,1992,1753
Iowa,"Gritz, James """"Bo""""",3.0,1992,1177
Iowa,"Marrou, Andre",3.0,1992,1076
Iowa,Blank Vote/Scattering,3.0,1992,741
Iowa,"Herer, Jack",3.0,1992,669
Iowa,"Phillips, Howard",3.0,1992,480
Iowa,"Warren, James """"Mac""""",3.0,1992,273
Iowa,"Larouche, Lyndon, Jr.",3.0,1992,238
Iowa,Other,3.0,1992,212
Iowa,"Fulani, Lenora",3.0,1992,197
Kansas,"Bush, George H.W.",2.0,1992,449951
Kansas,"Clinton, Bill",1.0,1992,390434
Kansas,"Perot, Ross",3.0,1992,312358
Kansas,"Marrou, Andre",3.0,1992,4314
Kansas,Blank Vote,3.0,1992,179
Kentucky,"Clinton, Bill",1.0,1992,665104
Kentucky,"Bush, George H.W.",2.0,1992,617178
Kentucky,"Perot, Ross",3.0,1992,203944
Kentucky,"Marrou, Andre",3.0,1992,4513
Kentucky,"Phillips, Howard",3.0,1992,989
Kentucky,"Hagelin, John",3.0,1992,695
Kentucky,"Fulani, Lenora",3.0,1992,430
Kentucky,Blank Vote,3.0,1992,47
Louisiana,"Clinton, Bill",1.0,1992,815971
Louisiana,"Bush, George H.W.",2.0,1992,733386
Louisiana,"Perot, Ross",3.0,1992,211478
Louisiana,"Gritz, James """"Bo""""",3.0,1992,18545
Louisiana,"Marrou, Andre",3.0,1992,3155
Louisiana,Other,3.0,1992,1663
Louisiana,"Phillips, Howard",3.0,1992,1552
Louisiana,"Fulani, Lenora",3.0,1992,1434
Louisiana,"Larouche, Lyndon, Jr.",3.0,1992,1136
Louisiana,"Hagelin, John",3.0,1992,889
Louisiana,"Yiamouyiannis, John",3.0,1992,808
Maine,"Clinton, Bill",1.0,1992,263420
Maine,"Perot, Ross",3.0,1992,206820
Maine,"Bush, George H.W.",2.0,1992,206504
Maine,"Marrou, Andre",3.0,1992,1681
Maine,"Fulani, Lenora",3.0,1992,519
Maine,"Phillips, Howard",3.0,1992,464
Maine,Other,3.0,1992,91
Maryland,"Clinton, Bill",1.0,1992,988571
Maryland,"Bush, George H.W.",2.0,1992,707094
Maryland,"Perot, Ross",3.0,1992,281414
Maryland,"Marrou, Andre",3.0,1992,4715
Maryland,"Fulani, Lenora",3.0,1992,2786
Massachusetts,"Clinton, Bill",1.0,1992,1318639
Massachusetts,"Bush, George H.W.",2.0,1992,805039
Massachusetts,"Perot, Ross",3.0,1992,630731
Massachusetts,"Marrou, Andre",3.0,1992,9021
Massachusetts,"Fulani, Lenora",3.0,1992,3172
Massachusetts,Other,3.0,1992,2218
Massachusetts,Other,3.0,1992,1990
Massachusetts,"Hagelin, John",3.0,1992,1812
Massachusetts,"Larouche, Lyndon, Jr.",3.0,1992,1027
Massachusetts,"Brisben, J. Quinn",3.0,1992,13
Massachusetts,"Dodge, Earl",3.0,1992,2
Michigan,"Clinton, Bill",1.0,1992,1871182
Michigan,"Bush, George H.W.",2.0,1992,1554940
Michigan,"Perot, Ross",3.0,1992,824813
Michigan,"Marrou, Andre",3.0,1992,10175
Michigan,"Phillips, Howard",3.0,1992,8263
Michigan,"Hagelin, John",3.0,1992,2954
Michigan,"Halyard, Helen",3.0,1992,1432
Michigan,Blank Vote,3.0,1992,914
Minnesota,"Clinton, Bill",1.0,1992,1020997
Minnesota,"Bush, George H.W.",2.0,1992,747841
Minnesota,"Perot, Ross",3.0,1992,562506
Minnesota,"Marrou, Andre",3.0,1992,3374
Minnesota,"Gritz, James """"Bo""""",3.0,1992,3363
Minnesota,"Herer, Jack",3.0,1992,2659
Minnesota,Blank Vote,3.0,1992,2499
Minnesota,"Hagelin, John",3.0,1992,1406
Minnesota,"Warren, James """"Mac""""",3.0,1992,990
Minnesota,"Fulani, Lenora",3.0,1992,958
Minnesota,"Phillips, Howard",3.0,1992,733
Minnesota,"Larouche, Lyndon, Jr.",3.0,1992,622
Mississippi,"Bush, George H.W.",2.0,1992,487793
Mississippi,"Clinton, Bill",1.0,1992,400258
Mississippi,"Perot, Ross",3.0,1992,85626
Mississippi,Other,3.0,1992,4310
Mississippi,"Marrou, Andre",3.0,1992,2154
Mississippi,"Phillips, Howard",3.0,1992,1652
Missouri,"Clinton, Bill",1.0,1992,1053873
Missouri,"Bush, George H.W.",2.0,1992,811159
Missouri,"Perot, Ross",3.0,1992,518741
Missouri,"Marrou, Andre",3.0,1992,7497
Montana,"Clinton, Bill",1.0,1992,154507
Montana,"Bush, George H.W.",2.0,1992,144207
Montana,"Perot, Ross",3.0,1992,107225
Montana,Other,3.0,1992,3658
Montana,"Marrou, Andre",3.0,1992,986
Nebraska,"Bush, George H.W.",2.0,1992,343678
Nebraska,"Clinton, Bill",1.0,1992,216864
Nebraska,"Perot, Ross",3.0,1992,174104
Nebraska,Other,3.0,1992,1560
Nebraska,"Marrou, Andre",3.0,1992,1340
Nevada,"Clinton, Bill",1.0,1992,189148
Nevada,"Bush, George H.W.",2.0,1992,175828
Nevada,"Perot, Ross",3.0,1992,132580
Nevada,"Gritz, James """"Bo""""",3.0,1992,2892
Nevada,Other,3.0,1992,2537
Nevada,"Marrou, Andre",3.0,1992,1835
Nevada,"Phillips, Howard",3.0,1992,677
Nevada,"Fulani, Lenora",3.0,1992,483
Nevada,"Hagelin, John",3.0,1992,338
New Hampshire,"Clinton, Bill",1.0,1992,209040
New Hampshire,"Bush, George H.W.",2.0,1992,202484
New Hampshire,"Perot, Ross",3.0,1992,121337
New Hampshire,"Marrou, Andre",3.0,1992,3548
New Hampshire,"Fulani, Lenora",3.0,1992,512
New Hampshire,"Hagelin, John",3.0,1992,294
New Jersey,"Clinton, Bill",1.0,1992,1436206
New Jersey,"Bush, George H.W.",2.0,1992,1356865
New Jersey,"Perot, Ross",3.0,1992,521829
New Jersey,"Marrou, Andre",3.0,1992,6822
New Jersey,"Bradford, Drew",3.0,1992,4749
New Jersey,"Fulani, Lenora",3.0,1992,3513
New Jersey,"Phillips, Howard",3.0,1992,2670
New Jersey,"Larouche, Lyndon, Jr.",3.0,1992,2095
New Jersey,"Warren, James """"Mac""""",3.0,1992,2011
New Jersey,"Daniels, Ron",3.0,1992,1996
New Jersey,"Gritz, James """"Bo""""",3.0,1992,1867
New Jersey,"Haylard, Helen",3.0,1992,1618
New Jersey,"Hagelin, John",3.0,1992,1353
New Mexico,"Clinton, Bill",1.0,1992,261617
New Mexico,"Bush, George H.W.",2.0,1992,212824
New Mexico,"Perot, Ross",3.0,1992,91895
New Mexico,"Marrou, Andre",3.0,1992,1615
New Mexico,"Phillips, Howard",3.0,1992,620
New Mexico,"Hagelin, John",3.0,1992,562
New Mexico,"Fulani, Lenora",3.0,1992,369
New Mexico,"Warren, James """"Mac""""",3.0,1992,183
New Mexico,"La Riva, Gloria Estella",3.0,1992,181
New Mexico,"Dodge, Earl",3.0,1992,120
New York,"Clinton, Bill",1.0,1992,3346894
New York,"Bush, George H.W.",2.0,1992,2041690
New York,"Perot, Ross",3.0,1992,1090721
New York,"Bush, George H.W.",3.0,1992,177000
New York,Blank Vote/Scattering,3.0,1992,152951
New York,"Bush, George H.W.",3.0,1992,127959
New York,"Clinton, Bill",3.0,1992,97556
New York,"Warren, James """"Mac""""",3.0,1992,15472
New York,"Marrou, Andre",3.0,1992,13451
New York,"Fulani, Lenora",3.0,1992,11318
New York,"Hagelin, John",3.0,1992,4420
North Carolina,"Bush, George H.W.",2.0,1992,1134661
North Carolina,"Clinton, Bill",1.0,1992,1114042
North Carolina,"Perot, Ross",3.0,1992,357864
North Carolina,"Marrou, Andre",3.0,1992,5171
North Carolina,"Fulani, Lenora",3.0,1992,59
North Carolina,"Hagelin, John",3.0,1992,41
North Carolina,"Warren, James """"Mac""""",3.0,1992,12
North Dakota,"Bush, George H.W.",2.0,1992,136244
North Dakota,"Clinton, Bill",1.0,1992,99168
North Dakota,"Perot, Ross",3.0,1992,71084
North Dakota,Other,3.0,1992,1637
Ohio,"Clinton, Bill",1.0,1992,1984942
Ohio,"Bush, George H.W.",2.0,1992,1894310
Ohio,"Perot, Ross",3.0,1992,1036426
Ohio,Other,3.0,1992,24247
Ohio,Blank Vote,3.0,1992,42
Oklahoma,"Bush, George H.W.",2.0,1992,592929
Oklahoma,"Clinton, Bill",1.0,1992,473066
Oklahoma,"Perot, Ross",3.0,1992,319878
Oklahoma,"Marrou, Andre",3.0,1992,4486
Oregon,"Clinton, Bill",1.0,1992,621314
Oregon,"Bush, George H.W.",2.0,1992,475757
Oregon,"Perot, Ross",3.0,1992,354091
Oregon,"Marrou, Andre",3.0,1992,4277
Oregon,"Fulani, Lenora",3.0,1992,3030
Oregon,Other,3.0,1992,2609
Oregon,Blank Vote,3.0,1992,1565
Pennsylvania,"Clinton, Bill",1.0,1992,2239164
Pennsylvania,"Bush, George H.W.",2.0,1992,1791841
Pennsylvania,"Perot, Ross",3.0,1992,902667
Pennsylvania,"Marrou, Andre",3.0,1992,21477
Pennsylvania,"Fulani, Lenora",3.0,1992,4661
Rhode Island,"Clinton, Bill",1.0,1992,213299
Rhode Island,"Bush, George H.W.",2.0,1992,131601
Rhode Island,"Perot, Ross",3.0,1992,105045
Rhode Island,"Fulani, Lenora",3.0,1992,1878
Rhode Island,"Marrou, Andre",3.0,1992,571
Rhode Island,"Larouche, Lyndon, Jr.",3.0,1992,494
Rhode Island,"Hagelin, John",3.0,1992,262
Rhode Island,"Phillips, Howard",3.0,1992,215
South Carolina,"Bush, George H.W.",2.0,1992,577507
South Carolina,"Clinton, Bill",1.0,1992,525514
South Carolina,"Perot, Ross",3.0,1992,119257
South Carolina,"Marrou, Andre",3.0,1992,2719
South Carolina,"Phillips, Howard",3.0,1992,2680
South Carolina,"Fulani, Lenora",3.0,1992,1235
